"corpus","preloaded/pttenten20_fl5"
"subcorpus","-"
"concordance size","231"
"query","Query:[tag=""V.*""][lemma=""para""][lemma=""nós|tu|vós|vocês|eles|elas""][tag=""V.N.*""] within <doc (genre=""news"") & (tld=""br"") />"
"Reference","Left","KWIC","Right"
"anovademocracia.com.br","mais importante e decisivo é o homem, o homem e a sua ideologia, é servir a uma classe, servir ao povo''. </s><s> Então, teatro","é para nós servir","ao povo, porque realmente estamos servindo, levando uma Nova Cultura para ele e despertando um novo pensamento –"
"campograndenews.com.br","município designou que a própria concessionária alimente o sistema. ""Até 2014 não éramos nós que digitávamos. </s><s> Até que","pediram para nós digitarmos","os resultados no sistema. </s><s> Além de digitar, nós também entregamos o relatório para a vigilância sanitária"", afirma ela"
"uol.com.br","aprovaria, grande momento."", escreveu May. </s><s> ""Além disso, vou dizer isso apenas uma vez, imaginem o quão horrível teria","sido para nós fazermos","uma turnê com um imitador do Freddie. </s><s> Qualquer um que sugerir isso não pertence isso"", concluiu. </s><s> Veja o que fazer em San"
"uol.com.br","amigos, é divertido. </s><s> Os shows aí foram muito, muito memoráveis. </s><s> E isso é sobre os fãs. </s><s> Vocês são grandes fãs de música, e é","divertido para nós estar","aí. </s><s> A. o processo de emenda do PPR exige equipamento específico e forma um elemento único que praticamente impede"
"uol.com.br","Unidos. </s><s> ""¡Quatro! traz os nossos fãs um passo mais próximos de nós, dando a eles ainda mais acesso e revelando como","foi para nós fazer","esses discos"", afirmou o baixista Mike Dirnt em um comunicado. </s><s> Os melhores momentos do documentário serão"
"uol.com.br",""" acrescenta o guitarrista. ""Nem eu nem Rick somos pessoais verbais e, então, Polly estava pensando que era muito","apropriado para nós expressarmos","o que sentimos pela música. </s><s> Ela está nos ajudando a descrever isso com palavras também"". </s><s> Ouça ""Louder Than Words"""
"uol.com.br","precisavam de 30% de candidatas mulheres e colocavam muitas esposas, amigas, só pra ocupar o posto. </s><s> Esses 30% deviam","ser para nós assumirmos","cadeiras, não só sermos candidatas. </s><s> É uma grande ilusão. </s><s> Eu fico revoltada, indignada"", lamenta. </s><s> Mas os médicos de"
"tagview.com.br","bagunçamos ou falamos nada, sempre apoiamos o time. </s><s> Aí chegamos aqui hoje, justamente até para motivar o time, está","fechado para nós entrar",". </s><s> Quem tomou essa atitude não condiz de levar o torcedor para o estádio"", criticou. </s><s> A atitude foi compartilhada pelo"
"tagview.com.br","boletim de ocorrência por ameaça e danos. </s><s> E vamos no IML solicitar perícia e depois levar para a Ouvidoria. </s><s> Disseram que","era para nós pedirmos","indenização do Estado"", explicou a moradora Raimunda. </s><s> Em nota, a PM informou que ""foi enviada ao local com a finalidade"
"tagview.com.br","do site, além de rumar para outro país. </s><s> ""Hoje eu sou professor e o Thiago está fazendo mestrado em Portugal. </s><s> Fica muito","puxado para nós avaliarmos","todos os pedidos de cadastro que recebemos dia a dia. </s><s> Para 2013, queremos chamar mais pessoas para trabalhar conosco,"
"tagview.com.br","jogo, precisamos dessa vitória. </s><s> Só com o calor da torcida é que você pode conseguir. </s><s> É ótimo que eles compareçam, que","venham para nós fazermos","uma boa partida. </s><s> 3o Com a vitória, dependendo de outros resultados, o Vasco pode ficar até no topo da tabela de"
"tagview.com.br","o crack. ""A resposta que estamos dando aos problemas relacionados com a vulnerabilidade dessas pessoas é a prisão. </s><s> Não","dá para nós mantermos","um sistema de aprisionamento em massa. </s><s> É inviável"", constata. </s><s> Velocista Ana Cláudia Lemos pode ficar fora da Rio 2016"
"tagview.com.br",": ela está grávida de 9 meses. ""Eu e meu marido somos pastores e morávamos com nossos filhos de 3 e 5 anos. </s><s> Os policiais","pediram para nós sairmos","de dentro da casa e depois só vimos o fogo, e não deu pra salvar nada. </s><s> Tivemos minha casa perdida e tudo o que tinha dentro:"
"tagview.com.br","povo, os nossos parentes, mas todos aqueles que foram prejudicados por esse ocorrido"", disse ele. </s><s> Frase </s><s> ""Os policiais","pediram para nós sairmos","de dentro da casa; depois só vimos o fogo. </s><s> Não deu pra salvar nada. </s><s> Perdemos tudo"" (Patriciana Arcanjo, pastora) </s>"
"tagview.com.br","água para beber e até mesmo para misturar o cimento, quando a empresa fornece água, ela está suja. </s><s> A cesta básica que","era para nós recebermos",", nunca foi dada aos funcionários, além do atraso do salário e a alimentação ruim servida aos trabalhadores'''', falou"
"correiodopapagaio.com.br",", na tentativa de promover a fusão das duas empresas. </s><s> Agora, o Hermes Pardini prepara-se para abrir o capital. ""Não","adiantava para nós tirar","o foco da empresa e fazermos aquisições num momento em que as margens estavam caindo"", disse. ""Agora queremos trazer de"
"uol.com.br","e às estradas AM-010, que liga Manaus a Itacoatiara, e BR-174, que liga Manaus a Boa Vista. </s><s> ""Essa é uma obra para a Copa,","será para nós melhorarmos","o acesso ao aeroporto, dando opção para quem vai em direção a Rio Preto da Eva e Itacoatiara, além de criarmos retornos"
"correiodopapagaio.com.br","de 60 policiais militares. </s><s> Caso seja necessário aumentar o policiamento, outros 700 PMs estão de sobreaviso. ""","É para nós mantermos","a ordem se houver a possibilidade de empregar a força"", afirmou o coronel. </s><s> Todos os pelotões estão com equipamentos"
"correiodopapagaio.com.br","e amigos eles perguntam como está a nossa preparação, estão ansiosos pelo jogo. </s><s> Aqui dentro é onde menos se fala. </s><s> O Tite","falou para nós focarmos","o Brasileiro"", comentou o Fábio Santos, lateral do Corinthians. </s><s> O grande conselho para os torcedores mais tensos é"
"conexaojornalismo.com.br","do Centro de Referência da Cultura Indígena no mesmo local. </s><s> ""Gostamos muito do terreno, o espaço é grande, vai","dar para nós fazermos","as ocas"", contou o índio Afonso Apurinã, depois de ter visitado o local na sexta-feira (22). </s><s> Depois de saíram da Aldeia"
"conexaojornalismo.com.br","da tecnologia da informação, muitos desses dados puramente descritivos talvez sejam feitos por uma máquina. </s><s> O que vai","ficar para nós seres","humanos é fazer matérias com mais charme, emoção e reflexão"". </s><s> DESMANDOS NA SESAU: ''CPI não prende, mas já tem material"
"esportealternativo.com.br","não nos importamos. </s><s> Descobrimos que o menino amava o Buzz Lightyear. </s><s> Nós escolhemos o cachorro no mesmo dia e pareceu","apropriado para nós nomeá-lo","em homenagem a Daniel"". </s><s> Além da visita ao Sítio Histórico, semanalmente, estão sendo realizadas reuniões entre"
"esportealternativo.com.br","Resende, que se destacou principalmente com o esquema 5-1, explicou o objetivo da mudança na marcação. ""O Cubano","pediu para nós fazermos","a marcação 5-1, porque o Canadá tocava muito a bola e os árbitros demoravam para dar o passivo. </s><s> Então ele colocou uma"
"esportealternativo.com.br","Tandara comentou sobre a importância desses amistosos na preparação do Brasil para o Grand Prix. ""Esses amistosos","serviram para nós sentirmos","a evolução que tivemos do torneio de Montreux para o nosso momento atual. </s><s> Isso pode ter feito a diferença para"
"camacarifatosefotos.com.br","nós informar, e se não é possível ter acesso a esta informação em casa, é necessário procurarmos as instituições","adequadas para nós guiarem",". </s><s> Quando se trata de sexualidade, da busca por expressar prazer, o assunto é sério. </s><s> Nesta quarta-feira (23), será"
"uol.com.br",", a grande novidade é o último episódio. </s><s> Mas como ele ainda não está fechado, eu não posso falar. </s><s> Mas você imagina como","é para nós encerrar","a última temporada do Tá no Ar. </s><s> Todo ano a gente termina com um especial, mas encerrar mesmo a temporada é difícil. </s><s> Eu"
"estadao.com.br",", Coy Ferreira deixava sua filha na escola quando ouviu os tiros. ""Um dos professores veio correndo em minha direção e","disse para nós entrarmos","rapidamente, pois um atirador estava a caminho"", disse ele à televisão local, KRCR. ""Saímos correndo e entramos na"
"estadao.com.br","é uma oportunidade de nomear líderes agrícolas urbanos que estão aqui para ensiná-los e falar a respeito de como tem","sido para nós cultivar","algo nesta paisagem''"". </s><s> Com dois aprendizes, ela está usando técnicas de agricultura urbana para cultivar mudas de"
"ambientebrasil.com.br",". </s><s> O volume morto é a água que fica abaixo das comportas do reservatório e precisa ser captada por bombas. </s><s> ""Ainda não","dá para nós dizermos","com segurança absoluta que estamos fora dessa crise. </s><s> Por isso que é importante a população continuar engajada nesse"
"ambientebrasil.com.br","não tem televisão, não tem energia e nem escola"". </s><s> O colono Antônio Costa, completou que ""quando eles [fiscais do Ibama]","pedirem para nós sairmos","vamos alegar que precisamos de um lugar para morar e trabalhar, porque jogar a gente na rua não pode"". </s><s> O coordenador da"
"ambientebrasil.com.br","aceitou o acordo em 1997 para reduzir a emissão em 7% até 2012, mas nunca mandou o texto para ratificação no Senado. </s><s> ""Não","serve para nós chegar","a um acordo internacionalmente e esperar que nosso Congresso aprove isso"", disse Harlan Wilson, negociador-chefe"
